id,network_node_key,network_node_ipaddress,ipaddress_string,credential_profile,credential_name,hostname,domain,description,status,error,scanid,createdtime,scan_type
de75fc60-33c7-442e-b793-c69b0ee58586,NETNOD-1001957,3232243966,192.168.32.254,N/A,Behin-SNMPv3,SW-3750DIST.brco.it,N/A,Cisco IOS Software C3750 Software (C3750-IPSERVICESK9-M) Version 12.2(55)SE12 RELEASE SOFTWARE (fc2)Technical Support: http://www.cisco.com/techsupportCopyright (c) 1986-2017 by Cisco Systems Inc.Compiled Thu 28-Sep-17 02:29 by prod_rel_team,1,N/A,4,2023-03-14 10:34:22,SNMP
8fe4a9a4-8f47-4143-8576-b34a8e8ec470,NETNOD-1001969,3232246270,192.168.41.254,N/A,Behin-SNMPv1,N/A,N/A,N/A,-1,Failed to get value of SNMP variable. Timeout.,4,2023-03-14 10:34:22,SNMP
3cd93f3e-1e42-4e08-ba60-4e6c039f05e1,NETNOD-1001969,3232246270,192.168.41.254,N/A,Behin-SNMPv2,N/A,N/A,N/A,-1,Failed to get value of SNMP variable. Timeout.,4,2023-03-14 10:34:22,SNMP
8955ea0f-c73c-44d9-b618-97e06f8d842f,NETNOD-1001969,3232246270,192.168.41.254,N/A,Behin-SNMPv3,SW-3750DIST.brco.it,N/A,Cisco IOS Software C3750 Software (C3750-IPSERVICESK9-M) Version 12.2(55)SE12 RELEASE SOFTWARE (fc2)Technical Support: http://www.cisco.com/techsupportCopyright (c) 1986-2017 by Cisco Systems Inc.Compiled Thu 28-Sep-17 02:29 by prod_rel_team,1,N/A,4,2023-03-14 10:34:22,SNMP
e00ab565-0299-4c2e-8ce0-ca614677b6f0,NETNOD-1001912,3232237054,192.168.5.254,N/A,Behin-SNMPv1,N/A,N/A,N/A,-1,Failed to get value of SNMP variable. Timeout.,4,2023-03-14 10:34:22,SNMP
6ac8a97f-3d6f-4f65-a5f2-72b78366acae,NETNOD-1001912,3232237054,192.168.5.254,N/A,Behin-SNMPv2,N/A,N/A,N/A,-1,Failed to get value of SNMP variable. Timeout.,4,2023-03-14 10:34:22,SNMP
22866010-7563-4b0d-b0c1-5db84a5bbb2b,NETNOD-1001912,3232237054,192.168.5.254,N/A,Behin-SNMPv3,SW-3750DIST.brco.it,N/A,Cisco IOS Software C3750 Software (C3750-IPSERVICESK9-M) Version 12.2(55)SE12 RELEASE SOFTWARE (fc2)Technical Support: http://www.cisco.com/techsupportCopyright (c) 1986-2017 by Cisco Systems Inc.Compiled Thu 28-Sep-17 02:29 by prod_rel_team,1,N/A,4,2023-03-14 10:34:22,SNMP
372c7978-0a90-451e-a8a9-171a8857df36,NETNOD-1001974,3232249086,192.168.52.254,N/A,Behin-SNMPv1,N/A,N/A,N/A,-1,Failed to get value of SNMP variable. Timeout.,4,2023-03-14 10:34:22,SNMP
510e7286-9ef3-4cca-94fa-4f24b642b010,NETNOD-1001974,3232249086,192.168.52.254,N/A,Behin-SNMPv2,N/A,N/A,N/A,-1,Failed to get value of SNMP variable. Timeout.,4,2023-03-14 10:34:22,SNMP
2bae841b-c37d-4217-a930-f63cf81b4eef,NETNOD-1001974,3232249086,192.168.52.254,N/A,Behin-SNMPv3,SW-3750DIST.brco.it,N/A,Cisco IOS Software C3750 Software (C3750-IPSERVICESK9-M) Version 12.2(55)SE12 RELEASE SOFTWARE (fc2)Technical Support: http://www.cisco.com/techsupportCopyright (c) 1986-2017 by Cisco Systems Inc.Compiled Thu 28-Sep-17 02:29 by prod_rel_team,1,N/A,4,2023-03-14 10:34:22,SNMP
b1f8b29c-a1bc-4212-ac7c-5e747b905ef9,NETNOD-1001976,3232251409,192.168.62.17,N/A,Behin-SNMPv1,N/A,N/A,N/A,-1,Failed to get value of SNMP variable. Timeout.,4,2023-03-14 10:34:22,SNMP
f086c853-bbec-498c-9c45-6ee117658423,NETNOD-1001976,3232251409,192.168.62.17,N/A,Behin-SNMPv2,N/A,N/A,N/A,-1,Failed to get value of SNMP variable. Timeout.,4,2023-03-14 10:34:22,SNMP
b46ff6d0-4c5d-439e-8293-f0c7fcd4167e,NETNOD-1001976,3232251409,192.168.62.17,N/A,Behin-SNMPv3,N/A,N/A,N/A,-1,snmpwalk: Timeout,4,2023-03-14 10:34:22,SNMP
bc6285d0-cd4c-478d-8329-4f4c0e8ca1ca,NETNOD-1002001,3232251621,192.168.62.229,N/A,Behin-SNMPv1,N/A,N/A,N/A,-1,Failed to get value of SNMP variable. Timeout.,4,2023-03-14 10:34:22,SNMP
2e50907b-803b-4c80-9624-cd471e095b43,NETNOD-1002001,3232251621,192.168.62.229,N/A,Behin-SNMPv2,N/A,N/A,N/A,-1,Failed to get value of SNMP variable. Timeout.,4,2023-03-14 10:34:22,SNMP
5def0efa-010f-4546-817a-77005ff5b84f,NETNOD-1002001,3232251621,192.168.62.229,N/A,Behin-SNMPv3,N/A,N/A,N/A,-1,snmpwalk: Timeout,4,2023-03-14 10:34:22,SNMP
4d208c4b-bb68-449b-b17d-56076861d5b0,NETNOD-1002002,3232251632,192.168.62.240,N/A,Behin-SNMPv1,N/A,N/A,N/A,-1,Failed to get value of SNMP variable. Timeout.,4,2023-03-14 10:34:22,SNMP
93e5260e-a3ca-441a-b5a2-6219b1134105,NETNOD-1002002,3232251632,192.168.62.240,N/A,Behin-SNMPv2,N/A,N/A,N/A,-1,Failed to get value of SNMP variable. Timeout.,4,2023-03-14 10:34:22,SNMP
2d494f48-fdaa-42f8-a905-f14ccc0885d3,NETNOD-1002002,3232251632,192.168.62.240,N/A,Behin-SNMPv3,N/A,N/A,N/A,-1,snmpwalk: Timeout,4,2023-03-14 10:34:22,SNMP
4cc5f9d8-5736-43e2-9f70-3281cb502028,NETNOD-1002003,3232251633,192.168.62.241,N/A,Behin-SNMPv1,N/A,N/A,N/A,-1,Failed to get value of SNMP variable. Timeout.,4,2023-03-14 10:34:22,SNMP
5bcd9d37-4462-47fd-af32-ef7e57424002,NETNOD-1002003,3232251633,192.168.62.241,N/A,Behin-SNMPv2,N/A,N/A,N/A,-1,Failed to get value of SNMP variable. Timeout.,4,2023-03-14 10:34:22,SNMP
19a66ca1-981d-4490-92cf-68437bdc07c2,NETNOD-1002003,3232251633,192.168.62.241,N/A,Behin-SNMPv3,N/A,N/A,N/A,-1,snmpwalk: Timeout,4,2023-03-14 10:34:22,SNMP
ba83a742-6c53-45e4-ba02-1cd8bb29176a,NETNOD-1002004,3232251634,192.168.62.242,N/A,Behin-SNMPv1,N/A,N/A,N/A,-1,Failed to get value of SNMP variable. Timeout.,4,2023-03-14 10:34:22,SNMP
6034232d-2759-49d4-beaa-c754a5987626,NETNOD-1002004,3232251634,192.168.62.242,N/A,Behin-SNMPv2,N/A,N/A,N/A,-1,Failed to get value of SNMP variable. Timeout.,4,2023-03-14 10:34:22,SNMP
a75b2a18-3f6d-423e-b547-65584e0783a6,NETNOD-1002004,3232251634,192.168.62.242,N/A,Behin-SNMPv3,N/A,N/A,N/A,-1,snmpwalk: Timeout,4,2023-03-14 10:34:22,SNMP
770d2252-da62-4dd9-b7d2-f79c43df86f4,NETNOD-1002006,3232251643,192.168.62.251,N/A,Behin-SNMPv1,N/A,N/A,N/A,-1,Failed to get value of SNMP variable. Timeout.,4,2023-03-14 10:34:22,SNMP
2417b33a-5e26-4be6-985c-3407bd567576,NETNOD-1002006,3232251643,192.168.62.251,N/A,Behin-SNMPv2,N/A,N/A,N/A,-1,Failed to get value of SNMP variable. Timeout.,4,2023-03-14 10:34:22,SNMP
f9430309-90f3-438c-821d-5bba6cfcd878,NETNOD-1002006,3232251643,192.168.62.251,N/A,Behin-SNMPv3,2960-U2-R4-Acc.brco.local,N/A,Cisco IOS Software C2960 Software (C2960-LANBASEK9-M) Version 12.2(55)SE10 RELEASE SOFTWARE (fc2)Technical Support: http://www.cisco.com/techsupportCopyright (c) 1986-2015 by Cisco Systems Inc.Compiled Wed 11-Feb-15 11:46 by prod_rel_team,1,N/A,4,2023-03-14 10:34:22,SNMP
60e9cd62-8f65-452b-8c30-5fa508e48b75,NETNOD-1002007,3232251644,192.168.62.252,N/A,Behin-SNMPv1,N/A,N/A,N/A,-1,Failed to get value of SNMP variable. Timeout.,4,2023-03-14 10:34:22,SNMP
e9ba6ba7-a608-4e2a-b4b2-d93b8d81f901,NETNOD-1002007,3232251644,192.168.62.252,N/A,Behin-SNMPv2,N/A,N/A,N/A,-1,Failed to get value of SNMP variable. Timeout.,4,2023-03-14 10:34:22,SNMP
41155633-7f2a-4070-912a-f4b667da67e7,NETNOD-1002007,3232251644,192.168.62.252,N/A,Behin-SNMPv3,3750-U2-R4-Acc.behinrahkar.com,N/A,Cisco IOS Software C3750 Software (C3750-IPSERVICESK9-M) Version 12.2(55)SE12 RELEASE SOFTWARE (fc2)Technical Support: http://www.cisco.com/techsupportCopyright (c) 1986-2017 by Cisco Systems Inc.Compiled Thu 28-Sep-17 02:29 by prod_rel_team,1,N/A,4,2023-03-14 10:34:22,SNMP
5cb7c6e7-87c8-4948-9cab-2117a7e8be34,NETNOD-1002008,3232251645,192.168.62.253,N/A,Behin-SNMPv1,N/A,N/A,N/A,-1,Failed to get value of SNMP variable. Timeout.,4,2023-03-14 10:34:22,SNMP
98cb8ba0-924d-42c7-8d53-cc02768964f2,NETNOD-1002008,3232251645,192.168.62.253,N/A,Behin-SNMPv2,N/A,N/A,N/A,-1,Failed to get value of SNMP variable. Timeout.,4,2023-03-14 10:34:22,SNMP
0202579d-9069-4999-9b55-736a40414db8,NETNOD-1002008,3232251645,192.168.62.253,N/A,Behin-SNMPv3,3750-U1-R3-Acc.brco,N/A,Cisco IOS Software C3750 Software (C3750-IPSERVICESK9-M) Version 12.2(55)SE12 RELEASE SOFTWARE (fc2)Technical Support: http://www.cisco.com/techsupportCopyright (c) 1986-2017 by Cisco Systems Inc.Compiled Thu 28-Sep-17 02:29 by prod_rel_team,1,N/A,4,2023-03-14 10:34:22,SNMP
6198552c-f78f-4052-872d-5fbeca915257,NETNOD-1002009,3232251646,192.168.62.254,N/A,Behin-SNMPv1,N/A,N/A,N/A,-1,Failed to get value of SNMP variable. Timeout.,4,2023-03-14 10:34:22,SNMP
7c7150f0-84f1-44e8-a73d-324bd99eff93,NETNOD-1002009,3232251646,192.168.62.254,N/A,Behin-SNMPv2,N/A,N/A,N/A,-1,Failed to get value of SNMP variable. Timeout.,4,2023-03-14 10:34:22,SNMP
7c929caa-49e9-4602-b1be-7207d9b1c7d7,NETNOD-1002009,3232251646,192.168.62.254,N/A,Behin-SNMPv3,SW-3750DIST.brco.it,N/A,Cisco IOS Software C3750 Software (C3750-IPSERVICESK9-M) Version 12.2(55)SE12 RELEASE SOFTWARE (fc2)Technical Support: http://www.cisco.com/techsupportCopyright (c) 1986-2017 by Cisco Systems Inc.Compiled Thu 28-Sep-17 02:29 by prod_rel_team,1,N/A,4,2023-03-14 10:34:22,SNMP
354e3fb5-1eef-49ed-8dea-00e4595adc74,NETNOD-1001975,3232251400,192.168.62.8,N/A,Behin-SNMPv1,N/A,N/A,N/A,-1,Failed to get value of SNMP variable. Timeout.,4,2023-03-14 10:34:22,SNMP
9db0a111-f2f3-4069-9d8f-81ed4bd7d6df,NETNOD-1001975,3232251400,192.168.62.8,N/A,Behin-SNMPv2,N/A,N/A,N/A,-1,Failed to get value of SNMP variable. Timeout.,4,2023-03-14 10:34:22,SNMP
e5a2af45-6806-4785-b12b-aab6f98d45cd,NETNOD-1001975,3232251400,192.168.62.8,N/A,Behin-SNMPv3,N/A,N/A,N/A,-1,snmpwalk: Timeout,4,2023-03-14 10:34:22,SNMP
bd3476e3-0a50-4aa6-9c9f-5feebd34e1a1,NETNOD-1002013,3232251902,192.168.63.254,N/A,Behin-SNMPv1,N/A,N/A,N/A,-1,Failed to get value of SNMP variable. Timeout.,4,2023-03-14 10:34:22,SNMP
322ef9f9-db4e-4dc2-94ad-792eda8cced1,NETNOD-1002013,3232251902,192.168.63.254,N/A,Behin-SNMPv2,N/A,N/A,N/A,-1,Failed to get value of SNMP variable. Timeout.,4,2023-03-14 10:34:22,SNMP
f9633c64-baef-4907-8186-293d5592c87d,NETNOD-1002013,3232251902,192.168.63.254,N/A,Behin-SNMPv3,SW-3750DIST.brco.it,N/A,Cisco IOS Software C3750 Software (C3750-IPSERVICESK9-M) Version 12.2(55)SE12 RELEASE SOFTWARE (fc2)Technical Support: http://www.cisco.com/techsupportCopyright (c) 1986-2017 by Cisco Systems Inc.Compiled Thu 28-Sep-17 02:29 by prod_rel_team,1,N/A,4,2023-03-14 10:34:22,SNMP
93940f45-0102-4386-ae81-dbe325055ef8,NETNOD-1002012,3232251688,192.168.63.40,N/A,Behin-SNMPv1,N/A,N/A,N/A,-1,Failed to get value of SNMP variable. Timeout.,4,2023-03-14 10:34:22,SNMP
733e9b95-8720-4229-8b31-e6359af657e6,NETNOD-1002012,3232251688,192.168.63.40,N/A,Behin-SNMPv2,N/A,N/A,N/A,-1,Failed to get value of SNMP variable. Timeout.,4,2023-03-14 10:34:22,SNMP
b19db880-7270-49f3-b8c7-c1a33e94c104,NETNOD-1002012,3232251688,192.168.63.40,N/A,Behin-SNMPv3,N/A,N/A,N/A,-1,snmpwalk: Timeout,4,2023-03-14 10:34:22,SNMP
